Pos, Facility ID, Facility Name, Lat, Lng, Points
1103, 11eec456796ca960c188625d4c4e391b,Notre Dame Arena,49.0698,-98.7619,0
1104, 11eec459bdf55750bf87d805d27ac60d,Al,45.5148,-60.966,0
1105, 11eec45a7f233aa0c483531b9f0c8e16,Al MacInnis Sports Centre,45.5148,-60.966,0
1106, 11eec4710214a500f52d6b804057de3a,Bragg Creek Community Centre,49.8736,-113.5074,0
1107, 11eec491569436c058d62cce1051bdcb,Centre Bell,45.5058,-73.5672,0
1108, 11eec497acbeb830932b77cf0183b80b,J.H. Burt Memorial Arena,46.0182,-82.2507,0
1109, 11eec49f999ab080a8ab9804ef51615f,Hockey Arena,51.3669,-105.9973,0
1110, 11eec4a4eee8830003e73337e8d063b8,Tulloch Memorial Arena,53.1325,-104.6719,0
1111, 11eec50a7f2e2720a8a0f593ff7aac3f,Alliston Memorial Arena,44.1513,-79.8744,0
1112, 11eec522329a7f907cf11bd354b1d0f3,Delhi Community Arena,42.824,-80.4811,0
1113, 11eec525c0ea0c9072c8a705556ff47c,Creston and District Community Complex,49.4539,-116.763,0
1114, 11eec53e2a1e7f302bd28174b90905b4,Bonnetts Energy Centre,55.1726,-118.7997,0
1115, 11eec547182a4f805668e47f078f9490,Welland  Arena,42.9859,-79.2232,0
1116, 11eec54b8f76ca107783c26ed0e8c653,Alexander First Nation Outdoor Ice Rink,53.7903,-113.646,0
1117, 11eec54ba2ebde50ce2d05524425e243,Marcel claveau,48.51,-71.268,0
1118, 11eec54d85dad990a5ec97845239e833,Big Horn Outdoor Ice Rink,52.0306,-113.9565,0
1119, 11eec564112eb820fa5b4c03de6888b3,St. Walburg Arena,54.2836,-109.2415,0
1120, 11eec5649ba13960d02ec40fdb296b7c,West Fraser Centre,52.9692,-122.5057,0
1121, 11eec5668b0858201635af16b8f482af,Peace Memorial Multiplex,52.8403,-110.8704,0
1122, 11eec56f34d59b805636505fd75672a5,Pyramid Recreation Centre,43.261,-81.1516,0
1123, 11eec57224bffe906e51a42fc3d223f1,Kurt Browning Arena,52.0306,-113.9565,0
1124, 11eec5ea1f2435f037c3ff46b7819db1,Pavillon des loisirs de St-Fabien,47.6843,-68.8681,0
1125, 11eec602e2e35e90173a5bd44f76fbb7,St. Michael's College School Arena,43.6981,-79.3987,0
1126, 11eec6187edcac103f196ef07df309c2,Complexe Sportif Desjardins,48.8707,-72.2141,0
1127, 11eec61f6c4549707ff94670b68c6e0e,Université Sainte-Anne,43.8187,-65.9517,0
1128, 11eec621e0c150d08c47d8f07c9510a3,Aréna Puvirnituq,60.0342,-70.0118,0
1129, 11eec690eba3e0c089c57196319f82a6,Dauphin Credit union place,51.1465,-100.0421,0
1130, 11eec6af0938adf021985ef6c39f4777,Roddickton Bide Arm Arena,51.2327,-56.7969,0
1131, 11eec6c0dbdcb880014b4ffe265ea0e3,J E Metivier,46.9055,-70.7456,0
1132, 11eec6c181c6c7e0a10f28ecc9d6fecd,Sikulik arena,60.0342,-70.0118,0
1133, 11eec6c1b0a7aa700c531acf99db5214,Current River Arena,48.4578,-89.1885,0
1134, 11eec6c34533f760703c0a8ca6aa7f41,Chestermere Recreation Centre,51.0512,-113.8155,0
1135, 11eec6d5a175f520843dcc15dfcd511e,Taloyoak Community Arena,67.6963,-107.9068,0
1136, 11eec6eb0d8de000faac4e06f3128e71,E.W. Lyall Complex,67.6963,-107.9068,0
1137, 11eec707f769d230bad45009bbe725e0,Rhoda Petal,52.4018,-124.0226,0
1138, 11eec7103fbba3d0dffc4864dae86a3d,Paint Hill Arena,60.0342,-70.0118,0
1139, 11eec72471920890a28accbd5874ad30,Martensville Sports Centre,52.807,-105.3626,0
1140, 11eec73cb7b0da50a7a03be1230b261a,Patinoire,50.1169,-62.4136,0
1141, 11eec75504a369f0912f1d69cec07952,Aréna Saint-Canut,45.72,-74.0327,0
1142, 11eec756104f2040916b06e081a72515,Centre Caztel,46.4691,-71.0427,0
1143, 11eec76117089e600c5d27e981739950,Cn centre,53.9103,-122.7835,0
1144, 11eec761ae8a7a10160eb88ce6597c36,Stony Mountain Recreation Ctr,50.7011,-97.1462,0
1145, 11eec76c6dfa000014af0b75db90bdcd,Kelvington Recreational Arena,51.8194,-103.5644,0
1146, 11eec76ca27c13e0831ea14ab0fb80d0,Connaigre Arena,49.1301,-56.0845,0
1147, 11eec7849466f550154603f47d6c14be,Beaconsfield Recreation Centre,45.4407,-73.8727,0
1148, 11eec78de3463790165c30663085ef28,Roblin & District Centennial Arena,52.4175,-100.9577,0
1149, 11eec797817ee4302d29208fd8f52e24,Warburg & District Memorial Arena,51.9565,-110.0761,0
1150, 11eec7aa5db0ce20ae33ce8396ad873d,Fort St. James Secondary School,55.2046,-129.0828,0
1151, 11eec7ad9108d9904295e2bdf0857929,Aréna St Gilles lotbiniere,46.2635,-70.7929,0
1152, 11eec7b79abeeb50a09d8a21d7300823,Sue Lenihan,49.6667,-96.648,0
1153, 11eec7cbbb9b75000d42fbdddec7ae5f,Milestone Memorial Rink,51.3669,-105.9973,0
1154, 11eec7d13a93c880939f1416b31dc832,Cascade,47.6843,-68.8681,0
1155, 11eec7e0e675b6e0632410c6a2de07ca,Jubilee,52.807,-105.3626,0
1156, 11eec8119f2bef80c9a8535f772bd410,Roland Rheault,46.3445,-72.4369,0
1157, 11eec81437423110c4a0e954f39c5d95,Rosaire tremblay,48.8319,-64.4813,0
1158, 11eec816027e9570344253b772cd6373,Eganville arena,45.3985,-78.0836,0
1159, 11eec81bb23bf4d0526070fa91a602a6,Hafford Arena,52.7586,-107.4669,0
1160, 11eec81d59d3e5d0ad5ebcc662773103,Centre récréatif,46.2635,-70.7929,0
1161, 11eec8335ef55dd07ce2d7651c9980eb,Joy Harper,49.3298,-117.6607,0
1162, 11eec83a823258a0c5655b2e2a1c0f31,Killam Arena,53.0635,-112.3067,0
1163, 11eec83d8d0fb0805c0ddef0b8ce8fce,Centre sportif Léonard-Grondin,45.4109,-72.7103,0
1164, 11eec8430ce2ac908755c106f675002b,Centre sportif Paul-de-la-Sablonnière,46.2255,-71.7779,0
1165, 11eec84364663d10dc4c0025cee51cfa,Hôtel de Ville - Ville de Gaspé,48.8319,-64.4813,0
1166, 11eec845f3b925c056d6758bea354be2,Hudson's Hope Arena,53.928,-122.7878,0
1167, 11eec854502368d0e2fe37f3c9222c94,Polar Palace,56.6598,-117.2896,0
1168, 11eec8556749a8c0581c81da84009c28,Centre Civique,48.0091,-66.6707,0
1169, 11eec879130003301e7538f7d0fefd6e,Aquaréna Léo-Paul-Bédard,46.7228,-71.2788,0
1170, 11eec87ae498ab806ab90f7cfe83b7f4,Fisher Branch Community Centre,50.7011,-97.1462,0
1171, 11eec87e8ebeaf80e5aa3196dce79dd5,Cayuga memorial arena,42.9466,-79.8509,0
1172, 11eec87e9719f7c06a5ab029f961de29,King City Arena & Community Centre,43.9327,-79.5104,0
1173, 11eec87ed81bf75031c220adfe4a95a2,R.J. Kennedy,45.5177,-75.4108,0
1174, 11eec88169c7eb30c4caff1b4f7acfac,Wadena REC Centre,51.8194,-103.5644,0
1175, 11eec8845b3d8220954947f64198d15b,Bo Cragg,49.1895,-104.4374,0
1176, 11eec893cff39960b939014bc388659c,St Gilles de Lobinière,46.2635,-70.7929,0
1177, 11eec8d522d5cbd043c83cda5e2d124a,Municipality of Brooke-Alvinston,42.7967,-81.7938,0
1178, 11eec90fe5aebab0bdfdd1b2909cb3ca,Carievale Rink,49.1895,-104.4374,0
1179, 11eec9213c28e1c0b32d93fb0b731496,frank robinson,45.3958,-75.8259,0
1180, 11eec932ad866d4044edeb510f2809c8,Piikani nation,49.7318,-112.6171,0
1181, 11eec939e70530e09de59e58b8ec3317,Claresholm Arena,49.8736,-113.5074,0
1182, 11eec94642ae7fd0c7fd5a87a9671287,Irvine Sports Complex,49.8442,-110.78,0
1183, 11eec961a9d6794095328f424610d91b,Hector Arena,45.5808,-62.1969,0
1184, 11eec9c453ffa560fd4ad9cc5b152beb,John Cory,45.3985,-78.0836,0
1185, 11eec9cef845e440931ff92b0244f09a,Budweiser Gardens,42.9793,-81.2556,0
1186, 11eec9d93f5a90101e0c1c46c29d897b,Centre municipal des loisirs,46.2057,-70.8326,0
1187, 11eeca087c1da210d21fa89d6b9d817d,Thomas Cheechoo Memorial Area,52.923,-82.4173,0
1188, 11eeca09aedbc960a4d4f5d6255a7db5,Fort Erie Leisurplex,42.8845,-78.9398,0
1189, 11eeca10f31289f0a1e4d418ba30a356,Linus Hearty,45.3985,-78.0836,0
1190, 11eeca13de409d705f89ebbc711312c8,Tom Davies Community Centre / Arena,46.4223,-81.1165,0
1191, 11eeca1762949fb0a6db8ccaf94b7f3d,Three Rivers Sportsplex,46.1668,-62.6487,0
1192, 11eeca2c6d551b90488ecd8325855ba5,Eckville,52.0306,-113.9565,0
1193, 11eeca87013cc6a04676c40b67415b61,Ennismore Community Centre,44.8324,-77.9302,0
1194, 11eeca88bfe14a803d256f71ce5b8551,Paisley Arena,43.8567,-81.4023,0
1195, 11eeca88fe606fc060a3017c9f1ebc5b,Wiarton Arena & Community Centre,44.3483,-80.914,0
1196, 11eeca896f409da0af80952b81d7ea30,Chippawa Willoughby Memorial Arena,43.0939,-79.0699,0
1197, 11eeca8a36aa1d80188d336843c20541,Cavan Monaghan Community Centre,44.1836,-78.5563,0
1198, 11eeca8e214a7a804624653f11c1dc68,Ajax Community Centre,43.8265,-78.9991,0
1199, 11eeca967f04f300dcb7c7effbb16857,Harriston arena,43.8567,-81.4023,0
1200, 11eecaa43b158f20330beafd34ba1b25,Centre Georges-Vézina,48.4359,-71.2318,0
1201, 11eecaaa44cbc4c0d6e537c1bceebdfd,Centre Bombardier,46.9055,-70.7456,0
1202, 11eecaabe12ff920b53d63d5979cb07c,Gale Centre Arena,43.0939,-79.0699,0
1203, 11eecaae5eb255d0aa11ac03cf115a22,Aréna Régionale J E Métivier,46.9055,-70.7456,0
1204, 11eecaae8b6b284029b5290e492e931e,Rath Eastlink Community Centre,45.3486,-63.3029,0
1205, 11eecaaf327c2b70dcdc30db1733acef,Victoria Highland Civic Centre,45.5148,-60.966,0
1206, 11eecad470c3c62004ee2b59f8bc3235,Centre récréatif de Sacré-Coeur,47.6525,-70.4067,0
1207, 11eecada1a972b6094a3415e65b39078,Mattice Sports Complex,52.923,-82.4173,0
1208, 11eecadaed13e79085d6c8f796fa7a2a,ELLIOT LAKE ON,46.4223,-81.1165,0
1209, 11eecae19f21d13002b68db8e5d0bda5,Glencoe Arena,42.8188,-81.6437,0
1210, 11eecaea2609ab701b1d6c9cc7b2196a,Glace Dean-Bergeron,48.3133,-70.8557,0
1211, 11eecb546bdad920de3ca6c5bb362f78,Consul Skating Rink,50.3599,-108.5139,0
1212, 11eecb5a99952e503cc00fe820b800ef,Rocanville Skating Rink,51.8194,-103.5644,0
1213, 11eecb5bc73732d04d7a109d7a4f76b8,Appleby Ice Centre,43.3479,-79.7593,0
1214, 11eecb5beae1c0b0679fb408bf3bfda3,Nelson Recreation Centre,43.3479,-79.7593,0
1215, 11eecb5c010c30f00c01b721c48dab61,Mountainside Recreation Centre,43.3503,-79.8117,0
1216, 11eecb5c1bff9af06f17631ab5f876f7,Central Recreation Centre,43.3248,-79.7957,0
1217, 11eecb6ace573e20a1244b4c6e2d2b15,Maple Creek Community Arena,50.3599,-108.5139,0
1218, 11eecb72d6831850474fe3a234fd2090,Kilsyth Community Hall And Arena,44.5519,-80.9385,0
1219, 11eecb8f0de076000b6180fcef516f83,Flesherton & District Arena,44.2999,-80.4804,0
1220, 11eecbaf05555da0d172e5c9d51b7574,Thorold Community Arena,43.1017,-79.1997,0
1221, 11eecbb8fa46f7c01012bd71c78369a1,Aréna Vincent Lecavalier,45.5141,-73.9012,0
1222, 11eecc11b98278f059baa2f431115faa,Raymond Bourque Arena,45.5148,-73.7309,0
1223, 11eecc19cd950c105454dad494d7013b,Garson Community Centre / Arena,50.4275,-95.3439,0
1224, 11eecc230cb69cc013335119910601f5,Barbara Ann Scott Arena,45.3594,-75.7523,0
1225, 11eecc4208e950009b133119d38b2f1f,Aréna de St-Éphrem,46.2057,-70.8326,0
1226, 11eecc45f9ee0740e02574c82ded6551,Centre récréatif Luc-Germain (aréna),48.8319,-64.4813,0
1227, 11eecc46699e8ec0b583047923d8c2b5,Centre creative Luc German,48.8319,-64.4813,0
1228, 11eecc600e879f80580563b65ad53167,Russell morgan,44.2871,-79.6703,0
1229, 11eecc627451e7108a1d016968f2aea9,Brian Kilrea Arena (Canterbury),45.4118,-75.6304,0
1230, 11eecc6d548f19b01a2e5f8c64360d22,Allandale Recreation Centre,44.3891,-79.6901,0
1231, 11eecc86fcc02980e3e28cf658db24f7,Weston park rd,45.4118,-75.6304,0
1232, 11eeccf1ea0143403d08168542801271,Grant Fuhr Arena & Stu Barnes Arena,53.549,-113.8995,0
1233, 11eecd0eb7781300e1b289e810ea4944,Bradford Sports Dome,44.1208,-79.5656,0
1234, 11eecd352e8590505c6867668f6e57f8,St michel,45.5702,-73.551,0
1235, 11eecd43135cb610d7dcde984c8f0f21,St Mary's Recplex,45.1458,-61.8108,0
1236, 11eecd51321f96407165e08f07df99ec,Aréna Simon Nolet,46.9055,-70.7456,0
1237, 11eecd53b7c78530aabc805aeaeb05b0,Arcola Prairie Place Arena,49.1895,-104.4374,0
1238, 11eecda5a58579700fe1f1e6cc59c87b,Arena Rolland,45.6061,-73.6389,0
1239, 11eecdfc30591060a68f49be23c9d4c7,Wapella skating rink,51.3669,-105.9973,0
1240, 11eece012edb57c0278a6a47b908162c,Centre sportif et culturel de la Vallée de la Rouge,46.2634,-74.7687,0
1241, 11eece01db3421a091d1240bddad5fff,Aréna Brad-Shimum,50.1169,-62.4136,0
1242, 11eece06958f34a08422ca222cc2ec54,Centre Michel Brière,48.4606,-78.1936,0
1243, 11eece5095c2c8206974c76fee60a372,Stronach Arena,42.9899,-81.2607,0
1244, 11eece833e175c20ea1e538a58254723,CSRJQ Aréna Saint-Rémi,45.7317,-73.2793,0
1245, 11eece866554f47019e8b182a4133b5d,PEPS de l'Université Laval,46.789,-71.2936,0
1246, 11eece8699f6c550a9d25d679e9af56a,Centre Sportif de Boischatel,46.8524,-72.0259,0
1247, 11eece9c4a0b040076ec9e26bdbb8ede,Centre Grey Recreational Complex,44.2999,-80.4804,0
1248, 11eecea336c84630b13daea751e8e38d,Similkameen Recreation Center,49.0538,-122.476,0
1249, 11eecea6299a11c0bf3057d9b107be4f,csrjq saint remi,45.7317,-73.2793,0
1250, 11eeceb350e7f23049630e6063970478,Jacques Chagnon,45.3973,-72.8797,0
1251, 11eecebb4c76e2d0509b347dc6ccfc2a,Enderby and district arena,50.9647,-119.1638,0
1252, 11eececd6789686087ccf7ba8e2176d5,Windsor statium,48.9249,-55.6493,0
1253, 11eeced38a83f870cd85af7beccdc539,Tofield Arena,53.0635,-112.3067,0
1254, 11efca579764b5e0165b63faafc96b85,Arena Optimiste,46.6996,-72.643,0
1255, 11efcb095bf45c60ef5c82f35cb28a05,Sedley Rink,51.3669,-105.9973,0
1256, 11efcb09f1d5f590182cbdd87db70fde,Bethune Community Sports Centre,51.3669,-105.9973,0
1257, 11efcc4cf2580410d29d9836478e12f1,Danny Cleary Community Centre,47.0073,-52.9589,0
1258, 11efcc4ea495c990b6d7cf9d039761a9,Bedeque Area Recreation Centre,46.3182,-63.5586,0
1259, 11efcc4f4e4d34a0fa06c47e717dbcf7,Meaford and St.Vincent Community Centre,44.6079,-80.5922,0
1260, 11efcc5249b974508689331a5294fbe8,Brooklyn potter,44.438,-78.6828,0
1261, 11efcc5588d8a2c0febe4e40fef7be8f,Aréna Isothermic de Disraeli,46.0651,-71.4352,0
1262, 11efcc5c90015a40f4155f0dcc52772a,Gateway Arena,46.3182,-63.5586,0
1263, 11efcc5cc87198403e1c7f3c1e54abc8,Arena Eugene Leblanc,46.0477,-64.6202,0
1264, 11efcc689d12930067b70dc5254fce1f,Kelliher Skating Arena,51.8194,-103.5644,0
1265, 11efcc73aed53b50736ce3812a9051ca,Harry Howell Twin-Pad Arena,43.1661,-80.0702,0
1266, 11efcc795af2909091fe501eec529f32,Tantramar Civic Centre,45.8919,-64.3699,0
1267, 11efcc7d78340c709d0a9c4d75728ff9,Nackawic Arena,45.9942,-67.2397,0
1268, 11efcc8a48fedc70877e116ee033f916,Centre sportif Opitciwan,48.8854,-72.4433,0
1269, 11efcc8a93537c9006fd6b0567735ab3,Souris Glenwood Memorial Complex,49.0694,-99.527,0
1270, 11efcc9d22aeaf606801c359e9334c0f,Greenfoot Energy Centre,44.7235,-63.6899,0
1271, 11efcca146e92460f8dfa13d1c1512db,Centre Sportif et Communautaire de Chapais (aréna piscine salle communautaire et curling),48.8854,-72.4433,0
1272, 11efcca5ffe347d06cab9fc1de4ef083,Carstairs Memorial Arena,52.0306,-113.9565,0
1273, 11efccb8a5740e70ecfcc9ce0914d10f,Aréna Côte-de-Beaupré Beaupré,46.8524,-72.0259,0
1274, 11efccedc36e5cc0060446ab413e16b8,Aréna Gilles Cadieux,46.156,-74.5627,0
1275, 11efccf942a446c04699ad73a055dba3,Ponteix Memorial Rink,50.3599,-108.5139,0
1276, 11efcd04175c4160a29c40d79b859660,Steve Kerr Memorial Complex,43.7315,-80.9533,0
1277, 11efcd0e59d62f60a6c14598b8a10640,Fairplex,56.6598,-117.2896,0
1278, 11efcd10ab7b9ab0ec97c90d48bd8931,Warren Arena,45.8738,-79.8846,0
1279, 11efcd1c96731ec012b094c2a550468e,Vankleek Hill Community Centre and Arena,45.4131,-74.9148,0
1280, 11efcd299aede590621cc44e179ad44a,Centre de loisirs des Draveurs,45.5234,-76.4392,0
1281, 11efcd3251ca836095078edcd776ddc6,Carlyle Sports Arena,49.1895,-104.4374,0
1282, 11efcd391f9d30c063e9e31334c5f512,PDM Arena,43.8567,-81.4023,0
1283, 11efcd4aeddc81a0cc7e4afd4c49077d,Palais des Sports CV Leclerc ,47.1717,-67.925,0
1284, 11efcd54cf6a6ca0afd707223963ad87,Brantford & District Civic Centre,43.1242,-80.2412,0
1285, 11efcd5df4002ec05ddf1ea203cf5afe,Fairview Fairplex Arena ,56.6598,-117.2896,0
1286, 11efcd615844cb4085a254b15b40a870,Centre Récréatif Chantal-PetitclercP,46.8524,-72.0259,0
1287, 11efcd6a55e62bb02f1704d5febf9340,Treherne Arena,49.0698,-98.7619,0
1288, 11efcd8424b12120c9d08700c3bd745f,Revelstoke Forum,50.9647,-119.1638,0
1289, 11efcd92eb3da62030f64f97e8706aec,Valemount Arena,50.9647,-119.1638,0
1290, 11efcdc2bc4b0f80f2fbc3ed682be4f2,St Jean Arena,49.0698,-98.7619,0
1291, 11efcdd4755d14d05cfc9b95e1b344a3,Maurice-Richard Aréna,45.5702,-73.551,0
1292, 11efcddbdd0551e0e5f677a7f5ae0a47,Drake Sportsplex,52.807,-105.3626,0
1293, 11efcdde46d431c0def6fe83e01d3b71,M'Chigeeng First Nation Arena,46.0182,-82.2507,0
1294, 11efcde1747e61b074dce08bc9c80a63,Halifax Forum Maritime Hall,44.6514,-63.5818,0
1295, 11efcde2738b80c034c7e09ea62c6c7e,Vanderhoof Arena,55.2046,-129.0828,0
1296, 11efcde2df140970c6c4a810d459603c,Aréna du complexe Rév. S.A. Dionne,47.4883,-64.9189,0
1297, 11efce1ab841db5003b1399afdaa2ec9,201 Boulevard Armand-Frappier,45.5806,-73.336,0
1298, 11efce29ed48b1c0859e60d91730a093,Bala Arena,44.8462,-79.7954,0
1299, 11efce2abb0c2ba0df70a2e0dff421ad,Elma-Logan Arena,43.5838,-81.2351,0
1300, 11efce2f69f8ea00987958a7b6e99daa,Don Shepherdson Memorial Arena,47.6756,-79.5424,0
1301, 11efce30112368a08e02301fffd363d8,Aréna de Barraute,48.4606,-78.1936,0
1302, 11efce4048246bf03f90979d7511072b,West Ferris Arena,46.3036,-79.4624,0
1303, 11efce713306e19056bfd1dfe44b2bb0,Jack Setters Arena,50.9878,-114.0001,0
1304, 11efce7fe792a2d0e176c9936f565bfb,Karl Homuth Arena,43.4061,-80.3503,0
1305, 11efceaa09af72b0fc4081f9f83bc5bb,Ouje-Bougoumou Sports Complex,48.8854,-72.4433,0
1306, 11efceaaa4222cc0339fd78b19cffd2a,Keith Tallman Memorial Arena,44.8324,-77.9302,0
1307, 11efceac6e98f7305c9c3363703a8d6c,Uxbridge Arena & Recreation Centre,44.1065,-79.1427,0
1308, 11efcec8a0626a00290158a3335b7d50,Endmoor Arena,49.8442,-110.78,0
1309, 11efced90fd46ea000f8ad90aadd3220,Hanley Arena,51.3669,-105.9973,0
1310, 11efcee16578e540d2feb5cc0e6b7733,Dana Antal Centennial Arena,51.8194,-103.5644,0
1311, 11efcee906fbc5c037117b83d85b9397,Raymond Plourde Arena,46.6191,-81.0356,0
1312, 11efceeefe1398106949e9665bab9a36,Inch Park Arena and Outdoor Pool,43.241,-79.8452,0
1313, 11efcf13985573c07c0a36da6a67c024,Doctor Bernie MacLean Cultural Recreation Center,45.5148,-60.966,0
1314, 11efcf7ba7d425402215daaaf2961f01,Chief Denton George Memorial Multiplex,51.3669,-105.9973,0
1315, 11efcf80dd143fb0075273a496ce1cf6,Glenwood Community Rink,49.7318,-112.6171,0
1316, 11efcfb8005e5910271c363ccb5ded7d,North Thompson Sportsplex,50.9647,-119.1638,0
1317, 11efcfc1c11f33a06ae2f5ec07f73d5a,Columbia Icefield Arena,43.4529,-80.5281,0
1318, 11efd047544b485090cb6df333044608,Ear Falls Recreation Centre,50.2407,-90.2024,0
1319, 11efd04a9dca68a0409d14f72e1c7ac6,Fort Forum Arena,55.2046,-129.0828,0
1320, 11efd062d86bf1a0c72f965baf8869a9,Complexe Brad-Shimun,50.1169,-62.4136,0
1321, 11efd0885fea12404b88b097dc6654de,Glaslyn Arena ,54.2836,-109.2415,0
1322, 11efd089a458ba70022cd2d2d5ae303c,Arena Connie Dion,45.7808,-71.9348,0
1323, 11efd089fa5dc1406d98cd24873fcc96,Aréna Chaumont,45.6077,-73.5428,0
1324, 11efd090efed9e9058e7f77e12ab84a3,Cornwall Civic Complex Ed Lumley Arena,45.0186,-74.7129,0
1325, 11efd096b343c6d06a6e72f9d4be772b,Gibbons Arena,53.9225,-111.0585,0
1326, 11efd0b07c85a6d07eae42963575cb5a,Watson Lake Recreation Centre,60.1734,-129.0159,0
1327, 11efd0b0e6a79aa02aa22e81c872bc97,Lanigan Recreaction Complex,52.807,-105.3626,0
1328, 11efd0f9b9e60b700d29b9622530102c,Emera Centre Northside,46.2397,-60.0998,0
1329, 11efd12783e0c41024f4552ae0265ba0,Siksika Deerfoot Sportsplex,49.8442,-110.78,0
1330, 11efd141101a19405550238470b79f60,GFL Memorial Gardens,46.5175,-84.3414,0
1331, 11efd1460aebdbc0cca28a96320c5afb,ARÉNA BEDFORD,45.0784,-73.0291,0
1332, 11efd15ab0d44d605f1ec2fcbee30b93,Falher Regional Recreation Complex,56.6598,-117.2896,0
1333, 11efd162787af92018b0ccf5cb1f94ca,Fenwood Community Rink And Hall,51.8194,-103.5644,0
1334, 11efd1c70d9796304f0ce7f8cc340aca,Tataskweyak Metawekamik Centre (TMC Arena),55.8244,-98.8348,0
1335, 11efd1f03f95c1b06cc496ed2b410a40,Jérôme Cotnoir ,46.3688,-72.58,0
1336, 11efd1f1e058bc50d36a1f077f46c834,Centre sportif Rosanne-Laflamme,45.4841,-73.4329,0
1337, 11efd1fbaa7fbf70f4df7ea2433c32d5,Glendon Arena,53.9225,-111.0585,0
1338, 11efd21184b228807968945aa2c57b7c,Campus de la Cité-des-Jeunes,45.4042,-74.034,0
1339, 11efd213938bf7d01baab08c906b25e0,Edgerton Skating Arena,53.0635,-112.3067,0
1340, 11efd21bae2624a0b3bc6c3545d5b345,Raymond Ice Arena,49.7318,-112.6171,0
1341, 11efd23e8a4b2300633f18068e308c24,Port Moody Recreation Complex,49.2707,-122.883,0
1342, 11efd241e5e6a560492eea44ea1482c0,Massey District Community Arena,46.0182,-82.2507,0
1343, 11efd28a7c319a007143703fb2709816,Rolf Zeis Memorial Arena,50.7372,-121.2713,0
1344, 11efd29d4bef310027d71e962c43205d,Mike Natomagan,52.7586,-107.4669,0
1345, 11efd2ee146c5c704e5f637efe0f39a3,Wymark Skating Rink,50.3599,-108.5139,0
1346, 11efd2f5ea7ee560c47129d43f5fac0d,Coronach Sports-Plex,50.1971,-105.8481,0
1347, 11efd37c30df982025f43dbad39e4a64,Aréna Jean-Charles Perreault,45.6999,-72.0033,0
1348, 11efd3a6c4d8f740683074e3d18184a5,Cape St. John Arena,51.2327,-56.7969,0
1349, 11efd402747b37705e4120c34e73424d,Centre Agnico Eagle,48.1068,-77.7833,0
1350, 11efd4562c8cddc0f31d445b4a5e3271,Horton Community Centre,45.4779,-76.6731,0
1351, 11efd46a81925ed0dadb378ffcc4e1e6,Smoky Lake Arena,53.9225,-111.0585,0
1352, 11efd4876f4ac7e097b5f776ff830d46,Roland Arena,49.0698,-98.7619,0
1353, 11efd52d94dcd600c8d3c26438a6f9d7,MacGregor Community Rink/Stride Normac Centre,49.7223,-99.0009,0
1354, 11efd530065b06b0cf74b92f814d3997,Aréna Ronald-Caron,45.5269,-73.6974,0
1355, 11efd53de400490059d5b30f16be09a2,Lac Seul Events Centre,50.2407,-90.2024,0
1356, 11efd5b2047ab3e02be05615a762da5d,Jim Kook Recreation Complex,51.2296,-108.702,0
1357, 11efd5da8a2cbfb0226d065f679facb7,Six Nations Sports & Cultural Memorial Center,42.9466,-79.8509,0
1358, 11efd5e42dbc00104c5592579129837c,Vita Arena,49.0563,-96.1126,0
1359, 11efd5e82b5eb25064d5ce371a21c172,Aréna Cholette,45.4603,-75.7606,0
1360, 11efd5eef48a93f09f3bde668ddea21d,Fenelon Falls Community Centre,44.438,-78.6828,0
1361, 11efd6bbe244c1c0d365096d27e85b12,Brocklehurst Arena,50.6903,-120.3634,0
1362, 11efd6d188b113f0602411dc831ce2ea,Jack Byrne,47.6542,-52.7367,0
1363, 11efd6ddf6f2f9d03718d60198fc0b9f,Torquay Arena,49.1895,-104.4374,0
1364, 11efd6e41d3ae0203fec308824905c7f,Bassano & District Centennial Arena,49.8442,-110.78,0
1365, 11efd7032dd80420f9ffef5437844d09,Centre récréatif Marcel-Bonin,46.0551,-73.432,0
1366, 11efd746301accc016077c7df7be4550,Aréna Jean-Paul Sabourin,45.4659,-75.7558,0
1367, 11efd7b6771354b0db8aafdc93150e24,Linaria Rink,54.2653,-115.3827,0
1368, 11efd8ba06d566204e000512ab743635,Aréna Rosaire-Tremblay,48.8319,-64.4813,0
1369, 11efd8cddf0867a03c293ab9b1fad220,Gord and Irene Risk Community Centre,43.7182,-79.5216,0
1370, 11efd8d582814bc0dfd3aaa7da7dc780,Magna Centre,44.0414,-79.4534,0
1371, 11efd8dc33deaa10b5edbc9e2646d202,Stoney Creek Arena ,43.1907,-79.7878,0
1372, 11efd8e4b177db60e2112b7c8d8ec16f,Ripley Huron Community Centre,43.8567,-81.4023,0
1373, 11efd8ed77400db09efe33e01aea640d,Nibinamik Arena,50.139,-89.0561,0
1374, 11efd913f00489d0089889336090e905,Westhills Arena,48.4519,-123.4417,0
1375, 11efd92b9b2159d0a29c269562ea9581,Twin Towns Sports Complex,51.2327,-56.7969,0
1376, 11efda719a318170fcc310daf1127116,Fort Smith Centennial Arena,62.4043,-110.7417,0
1377, 11efdabb842177602e10846728e4cb01,Austin Community Centre,49.7223,-99.0009,0
1378, 11efdb1f47c24d8099250c459040143e,J&G Home Arena,49.8431,-99.9452,0
1379, 11efdb52155332f05c63950ba6a4a2fe,Lord Beaverbrook Arena,47.0155,-65.5071,0
